11043803,27491823
11043803,23853070
11043803,18466182
10780342,12721862
10780342,34266642
10780342,27491823
10780342,23853070
10780342,18466182
12721862,34266642
12721862,27491823
12721862,23853070
12721862,18466182
34266642,27491823
34266642,23853070
34266642,18466182
27491823,23853070
27491823,18466182
23853070,18466182
27884712,27011297
27884712,27556411
27884712,17561088
27011297,27556411
27011297,17561088
27556411,17561088
27367755,13432095
27367755,23200567
27367755,23286315
13432095,23200567
13432095,23286315
23200567,23286315
12535334,12801063
12535334,12530949
12535334,12797148
12801063,12530949
12801063,12797148
12530949,12797148
37040233,24855495
37040233,46460612
24855495,46460612
42479157,1940987
42479157,24630087
1940987,24027988
1940987,24630087
1940987,1940988
24027988,24630087
24027988,1940988
24630087,1940988
50042971,49618890
50042971,49066398
49618890,49066398
50965570,56481680
50965570,57102985
50965570,56482263
50965570,58448372
50965570,50165092
56481680,57102985
56481680,56482263
56481680,58448372
56481680,50165092
57102985,56482263
57102985,58448372
57102985,50165092
56482263,58448372
56482263,50165092
58448372,50165092
44972290,43233515
43233515,43235321
43233515,42348597
39152506,40788974
39152506,40399831
40788974,40399831
55391716,46850148
55391716,49650548
46850148,49650548
26673493,28950422
26673493,23977179
26673493,15043432
26673493,23519851
26673493,24212261
26673493,46602716
26673493,29593875
26673493,36341923
26673493,26110993
26673493,28935260
26673493,27020992
26673493,42008003
26673493,31691712
26673493,24450622
26673493,26360779
26673493,59339638
26673493,26203512
26673493,25332509
28950422,23977179
28950422,15043432
28950422,23519851
28950422,24212261
28950422,46602716
28950422,29593875
28950422,36341923
28950422,26110993
28950422,28935260
28950422,27020992
28950422,42008003
28950422,31691712
28950422,24450622
28950422,26360779
28950422,59339638
28950422,26203512
28950422,25332509
23977179,15043432
23977179,23519851
23977179,24212261
23977179,46602716
23977179,29593875
23977179,36341923
23977179,26110993
23977179,28935260
23977179,27020992
23977179,42008003
23977179,31691712
23977179,24450622
23977179,26360779
23977179,59339638
23977179,26203512
23977179,25332509
15043432,23519851
15043432,24212261
15043432,46602716
15043432,29593875
15043432,36341923
15043432,26110993
15043432,28935260
15043432,27020992
15043432,42008003
15043432,31691712
15043432,24450622
15043432,26360779
15043432,59339638
15043432,26203512
15043432,25332509
23519851,24212261
23519851,46602716
23519851,29593875
23519851,36341923
23519851,26110993
23519851,28935260
23519851,27020992
23519851,42008003
23519851,31691712
23519851,24450622
23519851,26360779
23519851,59339638
23519851,26203512
23519851,25332509
24212261,46602716
24212261,29593875
24212261,36341923
24212261,26110993
24212261,28935260
24212261,27020992
24212261,42008003
24212261,31691712
24212261,24450622
24212261,26360779
24212261,59339638
24212261,26203512
24212261,25332509
46602716,29593875
46602716,36341923
46602716,26110993
46602716,28935260
46602716,27020992
46602716,31691712
46602716,24450622
46602716,26360779
46602716,59339638
46602716,26203512
46602716,25332509
29593875,36341923
29593875,26110993
29593875,28935260
29593875,27020992
29593875,42008003
29593875,31691712
29593875,24450622
29593875,26360779
29593875,59339638
29593875,26203512
29593875,25332509
36341923,26110993
36341923,28935260
36341923,27020992
36341923,42008003
36341923,31691712
36341923,24450622
36341923,26360779
36341923,59339638
36341923,26203512
36341923,25332509
26110993,28935260
26110993,27020992
26110993,42008003
26110993,31691712
26110993,24450622
26110993,26360779
26110993,59339638
26110993,26203512
26110993,25332509
28935260,27020992
28935260,42008003
28935260,31691712
28935260,24450622
28935260,26360779
28935260,59339638
28935260,26203512
28935260,25332509
27020992,42008003
27020992,31691712
27020992,24450622
27020992,26360779
27020992,59339638
27020992,26203512
27020992,25332509
42008003,31691712
42008003,24450622
42008003,26360779
42008003,59339638
42008003,26203512
42008003,25332509
31691712,24450622
31691712,26360779
31691712,59339638
31691712,26203512
31691712,25332509
24450622,26360779
24450622,59339638
24450622,26203512
24450622,25332509
26360779,59339638
26360779,26203512
26360779,25332509
59339638,26203512
59339638,25332509
26203512,25332509
41367718,31106718
41367718,11298007
41367718,13908293
31106718,11298007
31106718,13908293
11298007,13908293
59047239,59121258
59047239,59043922
59047239,59120877
59047239,42736813
59121258,59043922
59121258,59120877
59121258,42736813
59043922,59120877
59043922,42736813
59120877,42736813
51659793,27867892
51659793,25431568
51659793,26167828
51659793,30503606
51659793,32752063
27867892,25431568
27867892,58680390
27867892,26167828
27867892,30503606
27867892,32752063
25431568,58680390
25431568,26167828
25431568,30503606
25431568,32752063
58680390,26167828
58680390,30503606
58680390,32752063
26167828,30503606
26167828,32752063
30503606,32752063
8981754,8979825
8981754,8995800
8981754,9000937
8981754,8998868
8979825,8995800
8979825,9000937
8979825,8998868
8995800,9000937
8995800,8998868
9000937,8998868
33150125,33045219
33150125,38733217
33045219,38733217
4484660,16670385
47781165,49170624
47781165,47764958
49170624,47764958
49993256,50041486
49993256,49995677
50041486,49995677
12735507,45068015
12735507,28551715
45068015,28551715
14339442,36404439
14339442,43253600
14339442,40304091
14339442,43258136
14339442,53101378
14339442,19487987
14339442,25323118
14339442,44072658
14339442,8440387
14339442,57280922
14339442,26965192
14339442,7501750
14339442,58788026
14339442,51318090
14339442,58820085
14339442,37735600
14339442,26976095
14339442,57992109
14339442,41648461
14339442,56606090
14339442,58141242
36404439,43253600
36404439,40304091
36404439,43258136
36404439,53101378
36404439,19487987
36404439,25323118
36404439,44072658
36404439,8440387
36404439,57280922
36404439,26965192
36404439,7501750
36404439,58788026
36404439,51318090
36404439,58820085
36404439,37735600
36404439,26976095
36404439,57992109
36404439,41648461
36404439,56606090
36404439,58141242
43253600,40304091
43253600,43258136
43253600,53101378
43253600,19487987
43253600,25323118
43253600,44072658
43253600,8440387
43253600,57280922
43253600,26965192
43253600,7501750
43253600,58788026
43253600,51318090
43253600,58820085
43253600,37735600
43253600,26976095
43253600,57992109
43253600,41648461
43253600,52273716
43253600,56606090
43253600,58141242
40304091,43258136
40304091,53101378
40304091,19487987
40304091,25323118
40304091,44072658
40304091,8440387
40304091,57280922
40304091,26965192
40304091,7501750
40304091,58788026
40304091,51318090
40304091,58820085
40304091,37735600
40304091,26976095
40304091,57992109
40304091,41648461
40304091,52273716
40304091,56606090
40304091,58141242
43258136,53101378
43258136,19487987
43258136,25323118
43258136,44072658
43258136,8440387
43258136,57280922
43258136,26965192
43258136,7501750
43258136,58788026
43258136,51318090
43258136,58820085
43258136,37735600
43258136,26976095
43258136,57992109
43258136,41648461
43258136,52273716
43258136,56606090
43258136,58141242
53101378,19487987
53101378,25323118
53101378,44072658
53101378,8440387
53101378,57280922
53101378,26965192
53101378,7501750
53101378,58788026
53101378,51318090
53101378,58820085
53101378,37735600
53101378,26976095
53101378,57992109
53101378,41648461
53101378,56606090
53101378,58141242
19487987,25323118
19487987,44072658
19487987,8440387
19487987,57280922
19487987,26965192
19487987,7501750
19487987,58788026
19487987,51318090
19487987,58820085
19487987,37735600
19487987,26976095
19487987,57992109
19487987,41648461
19487987,56606090
19487987,58141242
25323118,44072658
25323118,8440387
25323118,57280922
25323118,26965192
25323118,7501750
25323118,58788026
25323118,51318090
25323118,58820085
25323118,37735600
25323118,26976095
25323118,57992109
25323118,41648461
25323118,56606090
25323118,58141242
44072658,8440387
44072658,57280922
44072658,26965192
44072658,7501750
44072658,58788026
44072658,51318090
44072658,58820085
44072658,37735600
44072658,26976095
44072658,57992109
44072658,41648461
44072658,52273716
44072658,56606090
44072658,58141242
8440387,57280922
8440387,26965192
8440387,7501750
8440387,58788026
8440387,51318090
8440387,58820085
8440387,37735600
8440387,26976095
8440387,57992109
8440387,41648461
8440387,56606090
8440387,58141242
57280922,26965192
57280922,7501750
57280922,58788026
57280922,51318090
57280922,58820085
57280922,37735600
57280922,26976095
57280922,57992109
57280922,41648461
57280922,56606090
57280922,58141242
26965192,7501750
26965192,58788026
26965192,51318090
26965192,58820085
26965192,37735600
26965192,26976095
26965192,57992109
26965192,41648461
26965192,56606090
26965192,58141242
7501750,58788026
7501750,51318090
7501750,58820085
7501750,37735600
7501750,26976095
7501750,57992109
7501750,41648461
7501750,56606090
7501750,58141242
58788026,51318090
58788026,58820085
58788026,37735600
58788026,26976095
58788026,57992109
58788026,41648461
58788026,52273716
58788026,56606090
58788026,58141242
51318090,58820085
51318090,37735600
51318090,26976095
51318090,57992109
51318090,41648461
51318090,56606090
51318090,58141242
58820085,37735600
58820085,26976095
58820085,57992109
58820085,41648461
58820085,52273716
58820085,56606090
58820085,58141242
37735600,26976095
37735600,57992109
37735600,41648461
37735600,52273716
37735600,56606090
37735600,58141242
26976095,57992109
26976095,41648461
26976095,56606090
26976095,58141242
57992109,41648461
57992109,52273716
57992109,56606090
57992109,58141242
41648461,52273716
41648461,56606090
41648461,58141242
52273716,56606090
56606090,58141242
13777616,15904595
13777616,12410252
15904595,12410252
21353349,49755043
21353349,37853340
49755043,37853340
19246668,29094499
19246668,29040969
19246668,36696900
29094499,32131689
29094499,29040969
29094499,36696900
32131689,29040969
32131689,36696900
1866567,14260481
1866567,16781066
1866567,23232760
1866567,21711374
1866567,19497316
1866567,1762632
1866567,11460786
1866567,20947379
1866567,1751155
1866567,1809725
14260481,16781066
14260481,23232760
14260481,21711374
14260481,19497316
14260481,1762632
14260481,11460786
14260481,20947379
14260481,1751155
14260481,1809725
16781066,23232760
16781066,21711374
16781066,19497316
16781066,1762632
16781066,11460786
16781066,20947379
16781066,1751155
16781066,1809725
23232760,21711374
23232760,19497316
23232760,1762632
23232760,11460786
23232760,20947379
23232760,1751155
23232760,1809725
21711374,19497316
21711374,1762632
21711374,11460786
21711374,20947379
21711374,1751155
21711374,1809725
19497316,1762632
19497316,11460786
19497316,20947379
19497316,1751155
19497316,1809725
1762632,11460786
1762632,20947379
1762632,1751155
1762632,1809725
11460786,20947379
11460786,1809725
20947379,1751155
20947379,1809725
1751155,1809725
6834519,34503404
6834519,2310619
34503404,2310619
56270390,56266426
56270390,56274862
56270390,5042203
56266426,56274862
56266426,5042203
56274862,5042203
21550175,23373637
21550175,29537738
21550175,31070448
21550175,19311885
21550175,23188896
21550175,29155007
21550175,20987753
21550175,28650947
21550175,26528963
21550175,18927394
21550175,21313274
21550175,36138913
21550175,24320113
21550175,22677123
21550175,24995527
23373637,29537738
23373637,31070448
23373637,19311885
23373637,23188896
23373637,29155007
23373637,20987753
23373637,28650947
23373637,26528963
23373637,18927394
23373637,21313274
23373637,36138913
23373637,24320113
23373637,22677123
23373637,24995527
29537738,31070448
29537738,19311885
29537738,23188896
29537738,29155007
29537738,20987753
29537738,28650947
29537738,26528963
29537738,18927394
29537738,21313274
29537738,36138913
29537738,24320113
29537738,22677123
29537738,24995527
31070448,19311885
31070448,23188896
31070448,29155007
31070448,20987753
31070448,28650947
31070448,26528963
31070448,18927394
31070448,21313274
31070448,36138913
31070448,24320113
31070448,22677123
31070448,24995527
19311885,23188896
19311885,29155007
19311885,20987753
19311885,28650947
19311885,26528963
19311885,18927394
19311885,21313274
19311885,36138913
19311885,24320113
19311885,22677123
19311885,24995527
23188896,29155007
23188896,20987753
23188896,28650947
23188896,26528963
23188896,18927394
23188896,21313274
23188896,36138913
23188896,24320113
23188896,22677123
23188896,24995527
29155007,20987753
29155007,28650947
29155007,26528963
29155007,18927394
29155007,21313274
29155007,36138913
29155007,24320113
29155007,22677123
29155007,24995527
20987753,28650947
20987753,26528963
20987753,18927394
20987753,21313274
20987753,36138913
20987753,24320113
20987753,22677123
20987753,24995527
28650947,26528963
28650947,18927394
28650947,21313274
28650947,36138913
28650947,24320113
28650947,22677123
28650947,24995527
26528963,18927394
26528963,21313274
26528963,36138913
26528963,24320113
26528963,22677123
26528963,24995527
18927394,21313274
18927394,36138913
18927394,24320113
18927394,22677123
18927394,24995527
21313274,36138913
21313274,24320113
21313274,22677123
21313274,24995527
36138913,24320113
36138913,22677123
36138913,24995527
24320113,22677123
24320113,24995527
22677123,24995527
34695177,27389327
34695177,34148815
27389327,34148815
44763434,44761172
44763434,44682400
44763434,41714317
44763434,41684397
44761172,44682400
44761172,41714317
44761172,41684397
44682400,41714317
44682400,41684397
41714317,41684397
14794271,33407661
14794271,14150287
14794271,24060878
33407661,14150287
33407661,24060878
14150287,24060878
17148696,27034616
17148696,1899209
17148696,11439853
17148696,1124885
17148696,1252102
17148696,2871944
17148696,6948406
17148696,11439851
17148696,17827810
27034616,1899209
27034616,11439853
27034616,1124885
27034616,1252102
27034616,2871944
27034616,6948406
27034616,11439851
27034616,17827810
1899209,11439853
1899209,1124885
1899209,1252102
1899209,2871944
1899209,6948406
1899209,11439851
1899209,17827810
11439853,1124885
11439853,1252102
11439853,2871944
11439853,6948406
11439853,11439851
11439853,17827810
1124885,1252102
1124885,2871944
1124885,6948406
1124885,11439851
1124885,17827810
1252102,2871944
1252102,6948406
1252102,11439851
1252102,17827810
2871944,6948406
2871944,11439851
2871944,17827810
6948406,11439851
6948406,17827810
11439851,17827810
31260017,33114948
31260017,26971312
31260017,48393158
33114948,26971312
33114948,48393158
51054401,26971312
26971312,48393158
7145094,51622347
7145094,45512094
7145094,38596188
7145094,53261727
51622347,45512094
51622347,38596188
51622347,53261727
45512094,38596188
45512094,53261727
38596188,53261727
17167173,29949287
35235595,29949287
1921417,30228313
1921417,4134782
1921417,56921036
30228313,4134782
30228313,56921036
4134782,56921036
471764,53142153
471764,25545601
471764,16997455
471764,25850515
471764,14027197
53142153,25545601
53142153,16997455
53142153,25850515
53142153,14027197
25545601,16997455
25545601,25850515
25545601,14027197
16997455,25850515
16997455,14027197
25850515,14027197
42231691,13408187
42231691,51743898
42231691,59784921
51743898,59784921
20340997,5685086
20340997,35839762
20340997,40953750
5685086,35839762
5685086,40953750
35839762,40953750
55049320,55178690
55049320,54701127
55178690,54701127
40002680,48718970
38614157,14289990
38614157,50158120
38614157,8500089
14289990,50158120
14289990,8500089
50158120,8500089
31153339,18402286
31153339,20666271
31153339,13729274
31153339,20916630
18402286,13729274
18402286,20916630
20666271,13729274
20666271,20916630
13729274,20916630
943928,822814
943928,20600544
822814,20600544
25299650,11704693
25299650,22600213
25299650,50538548
25299650,22301307
25299650,1030915
25299650,49944340
11704693,22600213
11704693,50538548
11704693,22301307
11704693,49944340
22600213,50538548
22600213,22301307
22600213,1030915
22600213,49944340
50538548,22301307
50538548,49944340
22301307,49944340
20518107,20218248
20518107,19323817
20518107,20216784
20218248,19323817
20218248,20216784
19323817,20216784
42803536,42558594
42803536,44726207
42803536,42547233
42558594,44726207
42558594,42547233
44726207,42547233
6741693,17919754
24579204,26817195
24579204,24162075
24579204,25302908
24579204,24923123
24579204,24966999
26817195,24162075
26817195,25302908
26817195,24923123
26817195,26446259
26817195,24966999
24162075,25302908
24162075,24923123
24162075,26446259
24162075,24966999
25302908,24923123
25302908,26446259
25302908,24966999
24923123,26446259
24923123,24966999
26446259,24966999
5315916,26054762
5315916,11230078
5315916,21753143
5315916,34841515
26054762,11230078
26054762,21753143
26054762,34841515
11230078,21753143
11230078,34841515
21753143,34841515
30723427,17086081
30723427,24474754
30723427,27309902
17086081,24474754
17086081,27309902
24474754,27309902
2771416,33981876
2771416,59166499
33981876,59166499
33211448,10039236
33211448,39197996
33211448,18551636
10039236,39197996
10039236,18551636
39197996,18551636
16850604,23294844
16850604,27993174
16850604,12961148
16850604,33309248
16850604,34018828
16850604,17470877
16850604,51743904
23294844,27993174
23294844,12961148
23294844,33309248
23294844,34018828
23294844,17470877
23294844,51743904
27993174,12961148
27993174,33309248
27993174,34018828
27993174,17470877
27993174,51743904
12961148,33309248
12961148,34018828
12961148,17470877
12961148,51743904
33309248,34018828
33309248,17470877
33309248,51743904
34018828,17470877
34018828,51743904
17470877,51743904
18421005,21680249
18421005,5150838
18421005,12901809
18421005,5219934
18421005,10168954
18421005,1133456
21680249,5150838
21680249,12901809
21680249,5219934
21680249,10168954
21680249,1133456
5150838,12901809
5150838,5219934
5150838,10168954
5150838,1133456
12901809,5219934
12901809,10168954
12901809,1133456
5219934,10168954
5219934,1133456
10168954,1133456
5511196,5441219
5511196,5449277
5441219,5449277
39978218,39978372
39978218,8026206
39978372,8026206
51182189,56010613
51182189,51496897
53661466,53713305
53661466,53661784
53713305,53661784
31904526,5842024
31904526,10704284
31904526,1474947
5842024,10704284
5842024,1474947
10704284,1474947
40542274,40538061
40542274,40541310
40538061,40541310
56302475,56341800
56302475,56396398
56341800,56396398
7012381,6967970
7012381,6432677
6967970,6432677
52701751,51918588
52701751,49738462
51918588,49738462
17870630,49076644
17870630,1207065
49076644,1207065
21185595,25446103
21185595,33107890
28508882,37948560
28508882,31463444
28508882,28544275
28508882,24477457
28508882,23986999
37948560,31463444
37948560,28544275
37948560,24477457
37948560,23986999
31463444,28544275
31463444,24477457
31463444,23986999
28544275,24477457
28544275,23986999
24477457,23986999
21759178,11365353
11365353,35512481
11365353,32147314
35512481,32147314
9736537,9926700
9736537,10183612
9736537,9567147
9736537,9736539
9736537,9708481
9736537,9926699
9736537,9914736
9736537,9017722
9736537,11361104
9926700,10183612
9926700,9567147
9926700,9736539
9926700,9708481
9926700,9926699
9926700,9914736
9926700,9017722
9926700,11361104
9926700,11351864
10183612,9567147
10183612,9736539
10183612,9708481
10183612,9926699
10183612,9914736
10183612,9017722
10183612,11361104
10183612,11351864
9567147,9736539
9567147,9708481
9567147,9926699
9567147,9914736
9567147,9017722
9567147,11361104
9567147,11351864
9736539,9708481
9736539,9926699
9736539,9914736
9736539,9017722
9736539,11361104
9708481,9926699
9708481,9914736
9708481,9017722
9708481,11361104
9708481,11351864
9926699,9914736
9926699,9017722
9926699,11361104
9926699,11351864
12280379,9017722
9914736,9017722
9914736,11361104
9914736,11351864
9017722,11361104
9017722,11351864
14143607,15022178
14143607,39532212
14143607,15353384
14143607,18057234
14143607,3076577
15022178,39532212
15022178,15353384
15022178,18057234
15022178,3076577
39532212,15353384
39532212,18057234
39532212,3076577
15353384,18057234
15353384,3076577
18057234,3076577
54972976,54976995
54972976,54969029
54976995,54969029
47533720,49839904
47533720,50090074
49839904,50090074
46410215,50680496
46410215,58624851
46410215,52991168
46410215,33833244
46410215,52706218
46410215,47461439
46410215,30829412
50680496,58624851
50680496,52991168
50680496,33833244
50680496,47461439
50680496,30829412
58624851,52991168
58624851,33833244
58624851,52706218
58624851,47461439
58624851,30829412
52991168,33833244
52991168,52706218
52991168,47461439
52991168,30829412
33833244,47461439
33833244,30829412
52706218,47461439
52706218,30829412
47461439,30829412
18099398,22277903
18099398,11517843
22277903,11517843
49631032,23528780
49631032,23215856
49631032,23009438
49631032,23111905
23528780,23215856
23528780,23009438
23528780,23111905
23215856,23009438
23215856,23111905
23009438,23111905
56029000,56011585
56029000,56085188
56011585,56085188
42320851,42320324
42320851,42320534
42320324,42320534
3989905,190094
3989905,5482939
190094,5482939
30418591,10114575
30418591,24850079
30418591,18568450
30418591,35064980
30418591,30420063
10114575,24850079
10114575,18568450
10114575,35064980
10114575,30420063
24850079,18568450
24850079,35064980
24850079,30420063
18568450,35064980
18568450,30420063
35064980,30420063
26505185,32052982
26505185,25962850
26505185,27883482
26505185,26362175
26505185,36405572
26505185,26601521
26505185,25921360
26505185,26474939
26505185,31787259
26505185,25987214
32052982,25962850
32052982,27883482
32052982,26362175
32052982,36405572
32052982,26601521
32052982,25921360
32052982,26474939
32052982,31787259
32052982,25987214
25962850,27883482
25962850,26362175
25962850,36405572
25962850,26601521
25962850,25921360
25962850,26474939
25962850,31787259
25962850,25987214
27883482,26362175
27883482,36405572
27883482,26601521
27883482,25921360
27883482,26474939
27883482,31787259
27883482,25987214
26362175,36405572
26362175,26601521
26362175,25921360
26362175,26474939
26362175,31787259
26362175,25987214
36405572,26601521
36405572,25921360
36405572,26474939
36405572,31787259
36405572,25987214
26601521,25921360
26601521,26474939
26601521,31787259
26601521,25987214
25921360,26474939
25921360,31787259
25921360,25987214
26474939,31787259
26474939,25987214
31787259,25987214
18905846,2302701
18905846,20762113
18905846,3979827
18905846,44751191
2302701,20762113
2302701,3979827
2302701,44751191
20762113,3979827
20762113,44751191
3979827,44751191
2029643,7747845
2029643,4969492
7747845,4969492
25268731,26164588
25268731,39907053
25268731,41015020
25268731,44548600
25268731,41957126
25268731,44548499
26164588,39907053
26164588,41015020
26164588,44548600
26164588,41957126
26164588,44548499
39907053,41015020
39907053,44548600
39907053,41957126
39907053,44548499
41015020,44548600
41015020,41957126
41015020,44548499
44548600,41957126
44548600,44548499
41957126,44548499
52821009,41192568
30370092,38297307
1934478,12443144
1934478,4289711
1934478,3618637
12443144,4289711
12443144,3618637
4289711,3618637
57430056,57432467
57428936,57432467
57540696,57432467
57540696,59952346
57432467,59952346
30891230,33586834
30891230,384460
30891230,45806089
30891230,30891558
33586834,17997544
33586834,384460
33586834,45806089
33586834,30891558
17997544,384460
17997544,45806089
384460,45806089
384460,44133628
384460,30891558
45806089,44133628
45806089,30891558
25562600,25860555
25562600,19324027
25860555,19324027
36078744,33979400
36078744,40160939
36078744,27247767
36078744,33560036
36078744,29630833
36078744,40160493
36078744,35522436
36078744,35694073
36078744,27426513
36078744,29982558
36078744,31784905
41380766,33979400
41380766,27247767
41380766,33560036
41380766,29630833
41380766,35522436
41380766,35694073
41380766,27426513
41380766,29982558
41380766,31308587
41380766,29454136
41380766,27237431
41380766,31784905
33979400,36186024
33979400,40160939
33979400,27247767
33979400,33560036
33979400,29630833
33979400,40160493
33979400,35522436
33979400,35694073
33979400,27426513
33979400,29982558
33979400,31308587
33979400,29454136
33979400,27237431
33979400,31784905
36186024,27247767
36186024,33560036
36186024,29630833
36186024,35522436
36186024,35694073
36186024,27426513
36186024,29982558
36186024,31308587
36186024,29454136
36186024,27237431
36186024,31784905
40160939,29630833
40160939,40160493
40160939,31784905
27247767,33560036
27247767,29630833
27247767,35522436
27247767,35694073
27247767,27426513
27247767,29982558
27247767,31308587
27247767,29454136
27247767,27237431
27247767,31784905
33560036,29630833
33560036,35522436
33560036,35694073
33560036,27426513
33560036,29982558
33560036,29454136
33560036,27237431
33560036,31784905
29630833,35522436
29630833,35694073
29630833,27426513
29630833,29982558
29630833,31308587
29630833,29454136
29630833,27237431
29630833,31784905
40160493,31784905
35522436,35694073
35522436,27426513
35522436,29982558
35522436,31308587
35522436,29454136
35522436,27237431
35522436,31784905
35694073,27426513
35694073,29982558
35694073,29454136
35694073,27237431
35694073,31784905
27426513,29982558
27426513,31308587
27426513,27237431
27426513,31784905
29982558,31308587
29982558,29454136
29982558,27237431
29982558,31784905
31308587,29454136
31308587,27237431
31308587,31784905
29454136,27237431
29454136,31784905
27237431,31784905
37153859,20652904
37153859,12732241
25773493,20652904
25773493,12732241
25773493,6504678
25773493,28091718
20652904,12732241
20652904,6504678
20652904,39566164
20652904,28091718
20652904,23909615
20652904,27455126
12732241,6504678
12732241,39566164
12732241,28091718
12732241,23909615
12732241,27455126
6504678,39566164
6504678,28091718
6504678,23909615
6504678,27455126
39566164,28091718
39566164,23909615
39566164,27455126
28091718,23909615
28091718,27455126
23909615,27455126
49911019,49901928
49911019,48461816
49901928,48461816
43521367,43516914
43521367,43523177
43521367,43512060
43516914,43523177
43516914,43512060
43523177,43512060
44345902,44876202
44345902,44347430
44345902,44876172
44876202,44347430
44876202,44876172
44347430,44876172
4268962,46301230
4268962,11827081
46301230,11827081
50612855,48079684
50612855,50549543
50612855,50506375
48079684,50549543
48079684,50506375
50549543,50506375
32373175,29330498
29330498,6091549
14412815,15082471
14412815,14398551
14412815,14424688
14412815,14424018
14412815,14425590
14412815,14387063
14412815,14423329
14412815,14433791
14412815,14497562
14412815,14562474
14412815,14418438
14412815,14423365
14412815,14425585
14412815,14510443
14412815,14456207
15082471,14398551
15082471,14424688
15082471,14424018
15082471,14425590
15082471,14387063
15082471,14423329
15082471,14433791
15082471,14497562
15082471,14562474
15082471,14418438
15082471,14423365
15082471,14425585
15082471,14456207
14398551,14424688
14398551,14424018
14398551,14425590
14398551,14387063
14398551,14423329
14398551,14433791
14398551,14497562
14398551,14562474
14398551,14418438
14398551,14423365
14398551,14425585
14398551,14510443
14398551,14456207
14424688,14424018
14424688,14425590
14424688,14387063
14424688,14423329
14424688,14433791
14424688,14497562
14424688,14562474
14424688,14418438
14424688,14423365
14424688,14425585
14424688,14510443
14424688,14456207
14424018,14425590
14424018,14387063
14424018,14423329
14424018,14433791
14424018,14497562
14424018,14562474
14424018,14418438
14424018,14423365
14424018,14425585
14424018,14510443
14424018,14456207
14425590,14387063
14425590,14423329
14425590,14433791
14425590,14497562
14425590,14562474
14425590,14418438
14425590,14423365
14425590,14425585
14425590,14510443
14425590,14456207
14387063,14423329
14387063,14433791
14387063,14497562
14387063,14562474
14387063,14418438
14387063,14423365
14387063,14425585
14387063,14510443
14387063,14456207
14423329,14433791
14423329,14497562
14423329,14562474
14423329,14418438
14423329,14423365
14423329,14425585
14423329,14510443
14423329,14456207
14433791,14497562
14433791,14562474
14433791,14418438
14433791,14423365
14433791,14425585
14433791,14510443
14433791,14456207
14497562,14562474
14497562,14418438
14497562,14423365
14497562,14425585
14497562,14510443
14497562,14456207
14562474,14418438
14562474,14423365
14562474,14425585
14562474,14510443
14562474,14456207
14418438,14423365
14418438,14425585
14418438,14510443
14418438,14456207
14423365,14425585
